currentStock,averageDailyDemand,leadTimeDays,demandVariance,supplierRiskScore,safetyStock,reorderPoint,incomingStockDays,pendingOrderQty,isCriticalItem,riskScore,riskTier
2477.29,130.38,21.59,38.95,26.73,990.01,2397.2,0.0,0.0,0,9.67,low
125.55,103.75,45.57,147.59,96.45,461.25,2825.26,0.0,0.0,1,77.23,high
117.81,6.8,19.53,24.41,15.0,32.57,98.95,0.0,0.0,0,16.4,low
2091.65,113.08,16.21,31.71,36.97,983.93,1900.76,0.0,0.0,0,9.96,low
282.22,54.31,30.65,104.33,75.16,387.55,1219.8,0.0,0.0,0,46.55,medium
72.94,146.09,56.54,127.77,95.8,741.96,4871.62,0.0,0.0,0,72.51,high
880.74,178.91,48.97,109.29,72.94,992.5,5372.9,44.6,3327.82,1,49.55,medium
7.26,5.43,44.66,135.82,95.47,35.99,157.29,0.0,0.0,0,68.94,high
1214.81,152.98,21.79,60.5,39.48,507.7,2174.45,14.1,2106.17,1,27.53,low
1528.03,63.63,18.11,66.99,39.73,548.33,1124.48,11.6,1066.49,0,15.62,low
3.25,10.86,48.94,132.09,78.51,63.73,329.52,0.0,0.0,1,82.34,critical
952.77,56.57,13.88,20.2,50.69,330.65,723.18,0.0,0.0,1,22.22,low
3513.33,62.49,15.15,29.16,10.51,545.66,1018.9,3.0,359.84,0,5.12,low
368.39,181.5,55.33,135.88,75.49,1784.44,6805.54,0.0,0.0,0,64.67,high
8.53,13.84,44.83,122.17,84.49,58.67,368.77,0.0,0.0,0,69.63,high
700.05,164.61,34.11,98.97,67.4,1370.94,4178.02,14.7,1221.44,1,56.0,medium
2339.18,184.38,23.02,68.53,43.16,1768.24,3890.75,0.0,0.0,0,19.89,low
1097.58,165.61,28.17,75.52,77.59,1553.25,3886.15,23.2,2579.0,0,37.67,medium
2435.61,194.11,10.49,44.02,48.44,1919.57,2938.02,3.0,3050.42,0,8.01,low
90.27,105.98,49.37,131.33,91.27,675.89,3292.05,0.0,0.0,0,71.3,high
1657.29,165.51,15.45,36.81,50.22,992.19,2270.97,4.4,2376.3,1,20.78,low
1956.47,32.26,18.08,4.14,17.78,298.99,590.68,0.0,0.0,0,6.09,low
10178.94,179.52,9.46,14.81,22.42,1515.71,2365.17,0.0,0.0,0,4.94,low
446.21,45.42,44.41,65.04,77.72,425.63,1434.01,32.1,746.54,1,47.75,medium
227.5,30.27,33.63,23.11,54.25,148.09,657.02,0.0,0.0,0,31.92,medium
307.74,103.53,39.55,87.58,63.15,510.37,2557.85,12.1,764.85,1,57.06,medium
1637.03,72.17,8.96,23.1,12.44,244.87,568.36,0.0,0.0,0,6.53,low
2813.58,45.38,16.51,20.59,10.81,435.04,809.61,0.0,0.0,0,8.94,low
5389.66,101.52,16.83,6.61,6.42,862.06,1716.5,0.0,0.0,0,3.8,low
1840.12,102.77,18.45,27.59,14.12,341.13,1289.19,0.0,0.0,0,7.38,low
2611.66,114.68,10.57,4.79,6.74,701.73,1307.67,0.0,0.0,1,12.72,low
1460.13,104.72,32.69,26.75,42.64,760.67,2472.09,1.3,1976.74,0,15.11,low
1105.29,25.6,6.14,16.54,9.05,212.58,291.18,0.0,0.0,0,9.66,low
177.25,77.46,45.55,107.64,50.67,302.69,2066.72,0.0,0.0,0,52.21,medium
646.0,61.1,23.44,28.68,41.34,496.19,1212.41,0.0,0.0,1,32.13,medium
49.84,47.22,47.61,121.59,96.93,323.02,1447.24,0.0,0.0,1,81.04,critical
1103.05,35.18,6.35,9.49,16.54,333.3,445.06,0.0,0.0,0,6.07,low
671.92,91.51,44.47,70.34,79.91,729.9,2764.82,0.0,0.0,0,40.59,medium
1634.18,184.36,26.28,73.01,65.72,1777.29,4199.97,0.0,0.0,1,39.39,medium
46.15,75.64,55.25,112.34,97.13,532.14,2621.67,0.0,0.0,1,84.28,critical
762.5,89.14,22.04,63.05,32.32,483.37,1465.68,0.0,0.0,0,23.94,low
241.42,25.9,27.12,112.21,70.4,230.99,582.24,0.0,0.0,1,44.6,medium
2458.64,170.54,30.6,35.23,29.74,1556.71,4166.08,0.0,0.0,0,17.5,low
496.87,76.93,26.92,22.67,42.55,262.25,1297.7,13.8,631.24,0,20.87,low
516.44,19.63,15.38,26.87,2.77,87.47,238.42,0.0,0.0,1,24.38,low
3687.45,125.42,10.46,8.54,4.83,1202.44,1858.62,0.0,0.0,0,2.79,low
2199.91,144.8,26.92,49.27,48.54,989.42,2938.22,0.0,0.0,0,18.02,low
3380.76,163.45,18.21,11.5,19.48,756.4,2244.4,0.0,0.0,0,5.61,low
3929.71,160.45,8.84,5.8,18.83,1049.77,1758.7,0.0,0.0,0,3.87,low
347.01,151.96,38.81,65.35,70.68,514.77,3463.51,4.5,1511.53,1,50.4,medium
1261.11,149.81,35.06,69.72,71.98,1072.91,3699.13,2.8,1678.01,0,26.74,low
165.35,151.35,53.85,146.68,84.81,646.53,4721.83,0.0,0.0,0,67.2,high
1476.33,68.43,20.52,25.86,42.25,553.74,1255.62,0.0,0.0,1,22.34,low
205.93,95.92,45.38,121.41,78.15,875.35,3051.84,0.0,0.0,1,75.63,high
491.53,112.47,30.12,102.39,77.71,886.11,2579.99,8.3,1148.19,0,47.92,medium
511.82,49.89,11.81,33.53,27.27,184.3,478.99,0.0,0.0,0,12.91,low
4743.8,113.18,8.48,6.62,16.63,1006.58,1486.22,0.0,0.0,0,3.83,low
1056.01,90.33,25.6,52.18,41.55,850.92,2007.09,17.1,622.15,1,32.03,medium
486.07,100.59,46.74,119.05,55.0,884.13,3234.68,45.0,1436.91,0,51.84,medium
468.8,136.38,49.45,111.09,54.38,596.84,3969.06,6.0,2222.89,1,50.88,medium
102.5,99.04,48.37,121.02,77.3,565.81,2961.33,0.0,0.0,1,78.03,high
629.85,62.3,48.39,118.19,70.78,579.11,2086.39,0.0,0.0,0,39.51,medium
46.72,91.24,57.3,143.36,75.34,871.15,3485.11,0.0,0.0,1,82.94,critical
292.04,104.56,33.1,115.7,66.15,415.86,2146.09,0.0,0.0,1,58.24,medium
143.0,17.63,46.91,85.74,54.77,172.18,585.58,14.1,295.01,1,49.84,medium
45.03,134.37,56.62,117.42,95.38,974.29,4778.59,0.0,0.0,0,74.02,high
1405.02,39.16,18.19,1.14,7.74,297.75,653.81,0.0,0.0,0,3.7,low
524.5,115.63,32.95,100.51,61.93,908.03,2813.04,23.3,1135.29,0,46.95,medium
1289.38,189.3,45.0,93.04,77.47,1746.97,6006.04,34.3,3291.3,0,40.87,medium
2537.01,114.59,11.63,16.85,9.27,549.14,1215.51,0.0,0.0,0,4.43,low
71.65,177.28,54.96,133.99,88.85,1172.89,6044.8,0.0,0.0,1,81.14,critical
1398.22,49.22,17.11,11.99,7.93,323.03,744.05,0.0,0.0,0,6.16,low
776.18,96.53,47.03,118.48,71.33,858.63,3128.41,0.0,0.0,1,53.05,medium
429.92,40.37,32.1,24.79,24.01,251.47,899.3,26.8,411.96,1,32.56,medium
428.27,15.41,11.51,21.95,19.38,101.94,190.66,0.0,0.0,1,25.86,low
1301.21,108.93,30.08,42.81,26.53,919.53,2557.61,0.0,0.0,1,30.75,medium
2893.65,149.27,15.19,22.52,13.86,520.26,1653.71,3.8,975.95,0,1.79,low
401.57,199.55,43.46,124.98,75.39,1939.16,6275.15,0.0,0.0,1,71.41,high
77.02,14.81,45.83,60.15,54.44,128.4,467.82,0.0,0.0,0,50.88,medium
114.48,7.09,21.85,22.78,27.67,43.99,121.41,0.0,0.0,0,19.26,low
28.5,9.73,27.37,66.23,75.45,30.25,163.38,11.7,74.76,1,48.47,medium
439.66,42.48,13.01,44.06,31.39,190.83,467.18,0.0,0.0,0,18.56,low
497.42,35.55,10.37,23.73,32.67,223.93,408.27,0.0,0.0,0,13.31,low
353.94,148.15,59.53,148.05,79.68,1452.9,5862.61,0.0,0.0,1,77.58,high
644.73,85.49,47.89,62.55,69.17,605.11,2652.06,15.3,686.03,0,34.29,medium
314.35,71.19,34.24,102.33,79.65,387.04,1606.05,15.2,562.57,1,53.34,medium
3355.59,158.23,14.61,30.39,22.9,1422.97,2579.2,0.0,0.0,0,7.0,low
4222.69,113.69,7.91,25.14,4.97,815.17,1264.55,0.0,0.0,0,4.3,low
71.88,87.63,57.93,135.12,96.34,523.17,3061.56,0.0,0.0,0,73.02,high
5633.95,169.96,9.19,26.79,18.61,1284.6,2065.56,0.0,0.0,0,5.35,low
136.95,71.92,50.07,123.0,83.49,484.77,2285.07,0.0,0.0,1,75.71,high
423.1,38.24,33.92,29.71,27.97,348.24,996.77,0.0,0.0,0,27.56,low
82.82,72.75,50.95,124.56,96.36,302.92,2156.22,0.0,0.0,1,78.01,high
3124.05,177.09,31.86,37.99,49.76,1402.48,4223.26,13.6,1272.32,0,14.9,low
555.58,67.24,33.93,20.64,50.13,264.3,1405.01,17.5,904.23,0,22.42,low
12.77,48.09,53.49,145.79,91.35,342.34,1628.39,0.0,0.0,0,74.91,high
1044.0,195.1,31.23,69.97,59.26,1327.46,4373.53,0.0,0.0,0,35.26,medium
3552.53,148.81,7.0,28.14,1.81,522.75,1043.43,0.0,0.0,0,3.42,low
116.31,85.9,53.2,145.73,75.87,566.69,2851.38,0.0,0.0,1,77.72,high
43.23,50.78,48.09,145.01,86.99,309.54,1530.57,0.0,0.0,1,80.43,critical
619.58,113.02,26.93,60.19,76.75,915.7,2437.54,0.0,0.0,0,41.67,medium
246.33,68.62,28.43,75.38,52.58,237.31,1212.89,0.0,0.0,1,46.44,medium
26.16,98.04,54.15,112.22,85.07,344.11,2998.59,0.0,0.0,0,73.14,high
360.96,72.03,43.23,80.58,52.87,418.3,1975.28,8.7,1364.36,0,38.76,medium
18.84,168.32,58.4,140.68,80.79,564.64,5479.6,0.0,0.0,1,82.51,critical
959.73,73.4,28.35,36.81,36.98,520.87,1561.1,0.0,0.0,0,21.17,low
741.17,43.62,15.67,53.43,35.01,423.26,765.02,0.0,0.0,0,18.85,low
331.2,21.76,26.67,36.3,49.05,121.57,411.83,0.0,0.0,0,24.97,low
7088.52,156.04,11.17,4.8,23.03,1316.55,2188.01,0.0,0.0,0,4.62,low
22.97,54.82,57.32,149.16,86.22,193.96,1765.04,0.0,0.0,0,72.44,high
853.06,84.04,43.27,99.97,53.45,733.68,2552.15,30.1,563.82,1,44.72,medium
493.55,103.85,30.69,62.29,58.22,792.9,2386.31,10.7,725.81,1,50.28,medium
103.7,62.11,50.07,146.26,96.48,529.97,2084.83,0.0,0.0,1,79.88,high
639.53,157.1,30.77,102.3,72.9,1110.74,3527.98,0.0,0.0,1,57.28,medium
90.83,103.94,49.13,130.27,88.32,716.98,3270.3,0.0,0.0,1,81.1,critical
1296.64,149.25,48.05,71.13,52.12,1416.69,5002.34,23.7,2783.81,1,41.34,medium
2252.59,67.6,8.53,24.19,11.99,400.18,688.37,0.0,0.0,0,6.87,low
442.38,193.57,50.58,135.01,76.18,1548.23,6443.83,0.0,0.0,1,71.02,high
323.97,43.94,30.01,89.97,60.01,399.51,1058.75,5.4,305.72,1,47.53,medium
382.17,109.96,25.86,91.77,76.57,656.39,2078.16,0.0,0.0,0,49.04,medium
628.54,88.99,19.47,38.1,44.82,378.41,1244.59,5.6,1217.08,1,27.77,low
2702.64,191.96,10.38,23.82,13.26,896.95,1892.8,0.0,0.0,0,4.46,low
2343.39,95.14,18.25,29.03,15.01,391.81,1260.13,0.0,0.0,0,7.9,low
690.69,136.73,26.33,72.89,66.12,1096.5,2896.26,23.9,1863.32,0,40.3,medium
91.57,13.8,43.27,70.32,55.94,95.05,393.69,31.6,154.39,1,47.73,medium
289.24,127.03,30.35,103.35,57.18,538.97,2466.45,9.7,1241.64,1,56.35,medium
112.37,111.2,54.92,147.7,79.39,1100.77,4154.49,0.0,0.0,1,81.51,critical
175.39,95.98,40.87,138.35,84.05,940.92,2902.22,0.0,0.0,1,77.23,high
1212.0,70.54,32.43,79.67,24.62,656.3,1799.99,0.0,0.0,1,35.16,medium
288.06,137.07,59.29,146.27,78.58,1275.62,5339.46,0.0,0.0,1,78.04,high
1106.01,60.04,34.16,72.84,48.73,417.18,1442.69,0.0,0.0,0,26.6,low
1232.12,160.19,30.98,32.05,39.24,550.87,3032.04,0.0,0.0,0,21.93,low
93.51,184.75,48.13,121.62,88.18,887.25,5333.34,0.0,0.0,1,77.63,high
409.18,76.29,27.44,79.74,51.59,318.37,1365.21,15.4,785.52,0,31.98,medium
312.88,89.95,43.99,106.58,60.51,312.09,2290.33,0.0,0.0,1,50.67,medium
1791.36,119.37,14.24,56.11,38.26,1069.08,1919.02,0.0,0.0,0,13.33,low
11.99,17.87,49.0,147.02,93.75,71.91,509.74,0.0,0.0,0,70.69,high
2455.41,163.38,12.45,54.34,50.06,1598.17,2615.41,11.5,1379.0,0,10.79,low
5519.14,110.94,9.69,7.06,20.61,973.88,1511.47,0.0,0.0,0,4.53,low
1228.43,105.01,26.64,79.33,35.71,862.03,2260.55,0.0,0.0,1,35.12,medium
370.8,114.61,32.53,92.96,59.26,591.47,2455.79,0.0,0.0,0,46.91,medium
116.33,105.92,51.75,142.47,79.89,822.15,3562.91,0.0,0.0,0,69.94,high
3603.92,181.59,14.73,27.06,3.0,1142.73,2480.13,1.5,3224.21,0,0.0,low
291.93,17.35,21.25,61.8,22.26,164.91,349.29,0.0,0.0,0,20.46,low
4872.71,94.94,11.02,13.8,10.23,911.33,1434.22,0.0,0.0,0,4.44,low
378.07,53.06,45.94,98.79,56.41,382.68,1601.57,39.6,843.78,1,47.64,medium
82.53,5.19,30.85,36.07,24.97,27.7,107.77,0.0,0.0,0,23.32,low
2402.14,125.86,21.27,46.74,36.72,908.72,2247.4,0.0,0.0,0,11.7,low
791.44,80.79,30.21,80.18,70.0,802.89,2023.18,0.0,0.0,0,35.7,medium
2031.71,188.42,18.14,48.48,54.88,1307.83,3016.49,7.4,1263.16,0,14.96,low
1623.73,36.67,11.55,13.41,4.12,300.09,511.88,0.0,0.0,0,6.42,low
618.93,157.18,39.49,75.98,52.67,1067.72,4171.03,0.0,0.0,0,44.48,medium
1473.39,112.75,34.79,72.17,32.01,636.17,2597.46,0.0,0.0,0,23.95,low
314.6,100.35,46.09,103.77,72.16,615.32,2927.68,10.0,1202.51,1,63.16,high
1455.53,142.91,12.06,43.54,23.95,612.08,1473.86,0.0,0.0,0,8.36,low
21.74,112.33,59.85,144.54,84.4,488.98,3850.54,0.0,0.0,1,84.76,critical
275.72,159.25,44.91,119.91,87.98,1524.91,5100.63,0.0,0.0,1,75.54,high
288.82,43.06,35.03,100.39,57.08,251.39,1005.58,7.8,557.04,0,32.71,medium
3585.5,118.08,14.01,16.34,13.6,782.68,1609.62,0.0,0.0,0,5.16,low
331.21,41.36,36.98,73.57,53.96,341.05,1105.86,16.1,603.3,1,43.86,medium
1249.19,34.61,7.89,29.74,15.93,243.28,379.77,0.0,0.0,0,13.27,low
522.18,50.49,33.09,55.98,31.33,259.83,1095.32,13.3,678.25,0,26.48,low
337.96,9.18,19.41,21.5,0.01,51.28,140.35,0.0,0.0,0,14.59,low
1233.08,49.31,9.98,0.17,2.25,185.42,431.6,5.9,781.51,0,0.0,low
3575.42,142.31,31.92,44.86,34.9,1285.32,3556.69,9.3,1631.62,1,18.85,low
61.52,56.99,40.88,143.32,76.23,563.75,1728.46,0.0,0.0,1,78.9,high
3056.78,180.34,6.22,28.54,3.75,712.49,1273.58,0.0,0.0,0,3.18,low
549.45,165.49,42.63,99.66,72.56,626.85,4154.13,31.3,1199.75,0,39.34,medium
725.91,79.66,24.41,63.77,33.61,369.52,1341.95,0.0,0.0,0,25.16,low
5802.94,97.0,12.77,8.53,5.08,888.8,1508.26,0.0,0.0,0,3.37,low
1659.65,165.36,19.33,74.95,26.47,1268.94,2867.47,0.0,0.0,0,18.78,low
262.05,114.83,29.98,99.42,64.75,417.61,2139.2,1.3,1303.74,1,54.09,medium
2619.38,113.08,28.33,54.06,52.64,1101.76,2703.4,27.2,1515.52,0,15.07,low
360.01,44.45,31.44,76.65,43.19,265.12,963.8,4.7,692.72,1,38.44,medium
770.76,111.75,40.67,115.13,53.21,798.54,3071.29,0.0,0.0,1,48.26,medium
846.27,119.47,12.14,30.37,49.18,639.08,1364.45,6.3,1398.32,0,13.31,low
1279.42,191.4,29.17,106.61,67.93,1380.4,4172.24,28.9,3098.58,0,31.84,medium
257.22,42.99,41.09,117.87,68.01,395.74,1279.08,2.1,417.65,1,55.91,medium
1034.02,190.09,46.56,102.24,58.97,957.76,5383.03,0.0,0.0,1,44.28,medium
1689.96,126.48,31.15,57.28,40.02,1249.49,3219.21,0.0,0.0,0,22.94,low
1938.48,109.63,26.85,45.94,32.16,1026.9,2498.62,0.0,0.0,0,16.5,low
26.36,43.12,45.72,113.56,96.9,134.08,1119.59,0.0,0.0,1,79.8,high
741.26,37.31,22.35,62.6,25.82,292.8,709.77,14.4,609.47,0,15.0,low
4086.96,125.32,16.42,20.35,12.21,684.95,1713.89,0.0,0.0,0,5.6,low
24.64,59.53,43.2,135.5,75.46,247.96,1533.91,0.0,0.0,1,79.74,high
2070.83,46.67,10.55,7.82,11.8,438.69,684.82,0.0,0.0,0,4.83,low
2007.68,44.46,5.99,19.41,9.05,324.82,458.06,0.0,0.0,0,7.12,low
1276.93,106.64,26.76,32.24,38.84,860.0,2287.0,0.0,0.0,0,19.81,low
305.25,32.28,24.87,28.35,54.04,244.65,646.1,11.5,257.64,0,27.15,low
226.22,133.6,45.76,132.42,86.41,866.69,3923.1,43.5,2564.41,1,74.8,high
2618.29,112.31,29.3,74.91,21.06,971.33,2616.85,13.3,2114.85,0,10.92,low
65.36,40.38,56.7,113.78,94.64,296.43,1441.18,0.0,0.0,1,79.93,high
810.64,113.14,35.81,85.1,68.69,765.04,2791.05,0.0,0.0,1,44.82,medium
1058.49,106.47,31.08,62.55,37.23,681.25,2335.97,16.4,1490.22,0,22.73,low
821.33,129.57,41.12,78.47,65.52,1249.34,3913.42,25.5,2520.91,1,51.92,medium
27.51,167.2,53.98,135.43,87.12,955.61,5468.35,2.4,3003.16,1,78.3,high
2452.03,185.9,13.28,60.12,50.67,1584.74,2819.53,0.0,0.0,0,14.08,low
8.42,10.3,42.88,127.84,80.78,37.04,257.86,0.0,0.0,1,76.45,high
17.98,125.79,56.43,147.53,94.44,1118.97,4667.91,0.0,0.0,0,76.34,high
2367.99,45.21,11.79,21.74,12.83,374.49,641.1,0.0,0.0,0,8.88,low
870.98,198.03,25.99,79.82,66.81,1173.95,3747.45,0.0,0.0,1,47.36,medium
9.74,155.83,58.81,114.36,82.98,1090.88,5673.14,0.0,0.0,1,82.33,critical
900.06,95.86,41.11,70.07,67.38,846.14,2816.69,16.0,1824.66,1,41.29,medium
1815.49,52.84,11.23,13.5,23.58,476.58,773.34,3.2,716.52,0,2.39,low
102.31,112.57,47.17,143.58,92.48,579.79,3234.97,0.0,0.0,1,79.88,high
75.23,132.0,55.53,138.07,77.26,1109.0,4774.19,0.0,0.0,0,72.49,high
84.79,172.23,45.73,142.0,79.7,1090.76,5028.64,0.0,0.0,1,79.07,high
8291.46,170.84,12.68,19.33,12.7,1299.38,2382.14,0.0,0.0,0,4.57,low
9.54,23.32,40.76,132.71,86.15,72.2,547.32,0.0,0.0,1,79.76,high
3594.97,116.04,11.83,20.79,17.98,972.39,1658.82,0.0,0.0,0,5.89,low
208.1,86.71,34.3,118.2,76.87,308.07,1795.0,0.0,0.0,1,60.8,high
575.62,186.45,45.27,65.21,75.63,843.09,5063.38,0.0,0.0,0,44.14,medium
3.87,6.2,58.98,119.6,97.3,50.93,233.72,0.0,0.0,1,85.11,critical
2917.03,105.87,14.95,53.35,24.69,1002.51,1794.16,0.0,0.0,0,11.0,low
582.94,16.27,7.6,6.77,21.14,108.09,169.92,0.0,0.0,0,8.54,low
564.64,15.82,5.43,22.75,16.41,129.41,172.4,0.0,0.0,0,14.69,low
1521.78,182.63,37.35,71.2,75.59,1462.41,4872.64,0.0,0.0,1,41.11,medium
375.65,83.18,47.85,103.69,50.18,543.71,2533.95,0.0,0.0,1,58.39,medium
1009.0,137.9,21.76,68.25,20.79,757.64,2258.1,0.0,0.0,1,31.29,medium
2291.28,135.53,27.4,49.3,30.0,813.84,2670.53,0.0,0.0,0,14.17,low
674.13,102.91,39.86,78.27,54.77,855.21,2906.35,0.0,0.0,1,50.77,medium
3810.88,142.56,16.86,26.91,22.07,864.97,2066.81,0.0,0.0,0,7.16,low
791.54,34.28,5.73,1.77,6.05,191.18,289.42,0.0,0.0,0,2.11,low
5.41,43.43,54.68,127.14,99.08,153.32,1340.73,0.0,0.0,0,76.12,high
1428.97,89.33,24.95,79.59,37.36,555.15,1669.58,18.2,1387.39,0,18.59,low
11.43,19.36,50.14,127.18,85.45,126.9,612.26,0.0,0.0,1,82.08,critical
290.07,178.09,48.94,148.63,82.04,1726.78,6084.5,10.1,2693.96,1,73.28,high
44.57,50.52,46.71,127.98,79.89,327.94,1507.69,0.0,0.0,1,79.48,high
1547.47,160.16,35.42,94.64,69.11,1478.82,4314.91,27.6,2867.07,0,29.62,low
919.51,188.56,11.35,31.31,39.38,751.1,1821.53,0.0,0.0,0,17.14,low
1183.82,121.23,41.25,71.46,58.69,1170.52,3671.0,0.0,0.0,1,41.81,medium
658.21,38.62,20.83,74.39,54.8,222.23,624.35,0.0,0.0,0,21.35,low
640.76,107.71,23.37,47.83,27.83,468.38,1726.97,0.0,0.0,0,23.11,low
38.03,20.76,54.93,136.39,85.03,135.0,705.26,0.0,0.0,0,66.67,high
1649.74,174.89,28.16,50.4,27.29,1061.8,3524.4,27.1,1377.83,0,19.24,low
939.47,125.06,13.79,56.27,53.89,407.18,1269.68,1.4,2408.78,1,22.75,low
259.39,82.01,34.48,91.43,61.08,325.28,1738.87,31.0,679.64,1,53.96,medium
631.84,80.84,30.2,68.05,34.08,449.74,1670.23,18.9,939.9,0,27.13,low
281.04,84.81,25.83,112.69,63.82,333.53,1428.81,17.1,1012.75,1,49.63,medium
90.49,6.05,30.13,47.73,25.72,40.31,131.46,6.1,33.63,0,21.46,low
1739.0,136.2,10.68,21.46,46.87,1159.57,1886.67,0.0,0.0,0,10.35,low
1624.1,43.21,5.26,0.57,24.73,346.31,460.0,4.9,446.86,0,1.06,low
131.67,135.22,43.11,126.52,95.9,1161.53,4076.32,0.0,0.0,1,80.73,critical
266.18,175.14,40.53,125.2,95.63,1603.06,5151.89,0.0,0.0,1,75.88,high
179.86,15.74,30.77,27.78,42.35,64.48,306.59,13.3,218.92,0,25.51,low
1135.2,136.09,32.13,50.44,22.6,654.96,2841.58,27.6,2288.18,0,20.45,low
1134.21,142.77,26.29,79.72,36.05,487.09,2364.03,0.0,0.0,0,23.9,low
188.97,175.6,44.73,112.0,81.13,913.22,4840.45,0.0,0.0,1,72.86,high
1522.33,136.1,14.8,32.17,41.91,762.28,1769.4,0.0,0.0,0,12.35,low
2708.69,95.19,14.57,3.0,23.78,810.83,1504.52,0.0,0.0,0,5.17,low
3289.09,104.37,18.71,2.76,6.56,640.32,1616.59,0.0,0.0,0,3.6,low
1701.36,154.91,26.69,61.64,46.46,1327.17,3394.31,0.0,0.0,0,22.89,low
436.79,92.12,37.26,119.5,65.04,758.25,2474.27,0.0,0.0,1,61.47,high
0.47,20.69,56.56,118.09,89.75,85.22,670.32,0.0,0.0,1,86.14,critical
87.16,109.51,47.75,116.13,83.36,557.43,3171.84,0.0,0.0,1,79.5,high
369.22,111.3,45.4,101.47,75.02,621.89,3148.57,0.0,0.0,1,63.26,high
1609.46,89.03,16.16,22.41,21.36,456.84,1176.27,0.0,0.0,0,7.74,low
298.46,196.56,52.48,116.52,91.36,1810.56,6968.03,0.0,0.0,0,65.69,high
1147.15,104.28,33.71,39.33,51.73,637.73,2395.42,0.0,0.0,1,34.61,medium
457.29,30.28,15.02,9.29,0.59,146.06,373.36,0.0,0.0,0,5.75,low
4119.6,187.0,23.62,37.73,43.79,1833.23,4041.41,7.4,3463.78,0,6.46,low
756.37,147.63,34.97,79.24,77.76,1343.74,3924.91,0.0,0.0,0,47.21,medium
1562.67,49.03,15.79,14.39,10.22,273.43,660.57,0.0,0.0,0,6.85,low
8.39,35.98,40.42,112.13,88.38,125.26,852.36,0.0,0.0,1,81.94,critical
275.82,138.15,59.21,132.61,91.61,1011.8,5101.74,0.0,0.0,0,67.8,high
4941.63,195.7,5.12,13.11,11.35,1026.0,1527.46,0.0,0.0,0,2.85,low
216.98,114.78,58.46,112.59,78.56,1022.45,4377.67,0.0,0.0,1,78.16,high
794.48,115.75,44.77,67.06,54.11,739.1,3330.04,0.0,0.0,1,43.12,medium
2668.27,64.46,18.97,17.37,15.0,424.15,1035.62,0.0,0.0,0,7.56,low
678.99,56.98,32.73,70.03,47.33,338.04,1270.44,0.0,0.0,1,40.42,medium
819.87,150.46,40.84,75.99,66.08,1087.6,4160.17,11.7,1092.18,1,47.84,medium
136.26,37.78,44.19,95.94,62.61,255.43,1090.2,0.0,0.0,0,54.22,medium
6294.01,155.43,12.41,14.39,2.48,1484.89,2449.22,0.0,0.0,0,3.06,low
1309.79,95.36,16.05,74.1,32.13,944.01,1709.09,5.2,522.2,1,26.31,low
658.38,58.98,28.28,82.07,59.02,580.67,1414.58,16.5,401.48,0,30.42,medium
232.78,41.68,28.82,66.15,75.53,329.05,929.63,3.9,304.06,1,52.94,medium
1670.54,181.15,33.45,59.45,25.86,1067.11,4096.49,0.0,0.0,0,22.16,low
301.99,65.56,35.95,69.91,58.04,376.24,1554.83,22.6,1310.98,1,51.1,medium
363.96,190.05,46.19,113.07,97.91,1793.13,6181.94,0.0,0.0,0,64.3,high
647.34,28.28,17.12,26.21,10.36,128.97,371.06,0.0,0.0,0,14.65,low
732.79,134.36,27.48,115.08,58.13,1227.17,3073.15,27.0,1840.57,1,54.6,medium
2006.94,67.89,11.39,12.74,14.1,332.52,719.26,0.0,0.0,0,5.46,low
765.4,53.21,27.77,67.61,21.61,484.35,1223.21,22.6,913.32,0,22.84,low
2362.7,123.91,11.8,49.46,43.53,844.99,1575.85,0.0,0.0,0,11.59,low
682.62,99.19,24.11,28.32,33.41,313.24,1508.81,13.3,700.51,1,28.2,low
737.27,107.62,13.7,48.63,35.36,362.84,1100.03,11.3,1757.28,1,24.31,low
5435.48,174.0,14.22,8.85,19.6,1284.41,2521.85,4.9,1542.41,0,1.0,low
59.31,57.0,44.58,142.64,96.36,453.19,1723.71,0.0,0.0,1,81.22,critical
78.2,49.54,50.68,147.02,89.39,316.94,1572.25,0.0,0.0,1,77.68,high
2038.65,176.15,24.06,63.58,35.16,804.26,2923.64,0.0,0.0,0,17.21,low
1702.83,161.36,11.92,42.85,24.52,1249.35,2211.11,0.0,0.0,0,11.86,low
30.96,152.37,40.68,145.54,97.16,625.98,3725.13,0.0,0.0,1,83.01,critical
3156.32,192.72,15.86,24.39,19.08,896.78,2424.98,0.0,0.0,0,5.92,low
738.79,185.41,32.21,62.77,76.36,1131.22,4117.07,0.0,0.0,0,42.0,medium
28.22,20.86,52.75,127.12,80.76,157.53,707.66,0.0,0.0,1,78.99,high
3624.52,182.32,32.05,26.0,50.19,1708.11,4629.38,0.0,0.0,1,25.91,low
6064.72,113.38,19.6,27.79,15.94,994.89,2106.23,0.0,0.0,0,7.47,low
30.46,46.84,55.07,146.88,85.64,264.96,1554.86,0.0,0.0,1,82.05,critical
882.77,122.69,43.6,114.81,64.71,1152.14,3826.9,0.0,0.0,1,55.2,medium
6681.33,196.09,17.66,13.36,15.74,1618.94,3350.22,0.0,0.0,0,5.06,low
23.09,10.22,28.53,101.96,60.66,33.7,179.57,0.0,0.0,0,47.59,medium
1332.72,173.77,21.98,55.73,26.83,941.01,2850.76,8.9,3083.17,1,25.49,low
